Cliente,Edad,Score,Saldo
15680706,48,537,13183.48
15748597,56,844,9952.97
15629787,27,652,10730.372
15661007,33,660,7278.342
15749489,22,533,11574.36
15574352,43,850,16125.653
15685653,40,585,16226.101
15758831,39,754,7489.633
15764448,35,837,14403.76
15611024,23,567,9352.22
15580487,38,627,10692.292
15675787,26,505,11297.257000000001
15583580,35,566,12304.2
15780654,33,619,10048.892
15695034,44,757,12332.215
15790658,42,621,6868.3679999999995
15578648,49,543,5953.218
15734987,43,658,14026.035999999998
15721740,50,633,8830.265
15765650,40,501,11465.558
15788556,42,683,14828.394
15653937,53,638,12391.667
15650086,43,725,16589.6
15615140,36,791,11116.897
15644361,40,702,10354.924
15618661,30,535,10380.497
15605020,45,651,16590.159
15762134,59,506,11915.210000000001
15685279,57,511,12295.030999999999
15655410,49,768,13338.466
15759067,37,537,15841.195000000002
15683027,29,570,12202.865
15763256,64,661,12875.164999999999
15620111,54,659,13343.651999999998
15623053,40,454,12317.701
15740072,37,720,12032.888
15778005,39,785,13014.797999999999
15583278,36,743,9271.696
15713949,40,850,7691.421
15717706,32,799,10604.592
15756071,34,756,10313.326
15696564,38,752,14597.479000000001
15770345,31,559,13918.306
15716619,36,580,7497.489
15788367,44,487,6169.1449999999995
15709451,35,646,12195.275
15619801,33,548,8010.783
15711843,40,613,14785.682
15804131,53,850,6540.716
15722611,53,752,11423.318
15811588,53,664,18760.218
15702138,22,510,15683.434
15752885,42,529,15749.89
15809991,19,756,13027.422
15575498,39,705,14937.966
15765457,35,719,10082.994
15666173,32,793,9640.898
15606310,71,823,14910.507999999998
15745452,41,651,9021.811
15617252,33,697,8734.77
15610755,33,643,13781.175
15662238,37,822,10556.3
15601172,31,672,9112.575
15737647,77,775,13512.056
15588587,36,752,8683.795
15683157,26,613,10044.657000000001
15744789,32,786,11451.259
15799357,35,727,13636.446
15726153,31,622,10626.067
15713346,24,794,14612.675
15665053,52,636,11128.453
15592379,42,741,12105.663
15692599,34,687,12827.056
15807003,32,762,19177.565
15590623,34,561,8514.179
15728078,26,609,12639.217999999999
15582335,40,556,12986.037
15649150,53,531,12764.244
15668270,44,587,12558.417
15624820,56,683,5091.121
15736254,29,654,9195.561
15720814,36,670,8426.644
15642997,36,655,14714.958999999999
15624596,23,534,10482.244999999999
15807167,42,635,14676.672
15660301,70,491,14874.592
15614740,41,684,13520.381
15574071,23,706,9330.197
15671148,33,490,9634.1
15721921,44,796,16532.620000000003
15632050,41,779,9978.619999999999
15647111,22,794,11444.024000000001
15759991,36,748,14157.355
15686780,55,645,13367.664999999999
15640491,33,464,14749.37
15688760,37,522,9502.257000000001
15781272,50,669,14971.360999999999
15573888,43,648,10796.338
15619616,33,571,10201.725
15579433,29,793,9667.455
15777045,44,783,8181.171
15611580,33,751,7928.161
15771750,36,655,12231.439
15593280,43,614,14073.374
15569274,49,678,11693.311
15654408,41,562,16544.504
15657468,53,711,12380.503
15614213,37,620,10754.894
15589869,49,437,11163.429
15693205,41,691,10915.396
15676958,34,765,8605.517
15739592,51,707,9843.823
15636872,32,585,14470.587
15640464,41,605,9161.291000000001
15696852,32,803,19212.284
15634936,41,735,17990.4
15575935,59,673,17805.806
15634491,30,652,17616.656
15628530,42,694,15686.420000000002
15739931,34,523,16158.889000000001
15806256,48,540,10934.929
15792228,60,748,15233.570000000002
15733447,51,562,12466.253999999999
15679062,47,734,9152.204
15613816,39,539,6205.228
15681991,32,542,10787.172
15796074,36,717,9947.276
15625941,50,682,12803.901
15748414,33,526,11463.463
15751203,26,702,5673.847
15662658,34,651,9035.511999999999
15574868,36,792,11572.524000000001
15790282,58,817,11432.759
15762927,36,674,10076.264
15771857,39,513,8903.99
15700601,34,561,7882.9529999999995
15569670,30,627,11237.296
15772341,81,682,12202.914999999999
15661548,29,683,15782.912
15787597,31,420,10837.775
15806913,54,670,9550.712
15804862,43,505,12714.668
15792986,24,580,13381.178
15625632,36,577,12109.247
15727703,34,773,12697.975
15606273,37,616,14423.573
15799652,38,763,15258.220000000001
15715047,43,640,17247.815
15784687,36,592,12647.742
15615322,43,528,9747.386999999999
15722072,53,630,13805.367000000002
15646784,31,529,16400.305
15716357,39,772,12248.611
15771383,45,628,5366.744000000001
15731543,58,679,10932.765
15684516,34,629,12115.105
15677249,42,731,10104.363000000001
15581525,33,775,8350.166000000001
15628420,33,660,8046.224
15594502,37,655,10909.341
15784361,46,543,14035.560000000001
15632521,45,689,13017.082
15652084,40,515,10954.229
15574761,41,466,3356.3949999999995
15729515,36,782,14879.517000000002
15743817,40,621,17412.675
15584477,35,655,10640.503
15665963,30,681,12839.329
15612524,41,643,12784.152
15596962,24,617,13729.519
15744942,55,638,15582.822
15717056,25,828,14435.185999999998
15795881,35,776,10636.528999999999
15758939,35,540,12780.188
15792250,45,616,12279.396
15740406,38,628,11352.583999999999
15768137,23,667,13610.069
15723721,30,543,14091.681
15742681,26,554,12136.539
15775067,47,606,9357.867999999999
15802857,33,659,11540.960000000001
15701175,33,493,9079.169
15783019,62,794,12368.132000000001
15728912,44,554,9243.686
15585580,52,796,16719.435999999998
15620341,44,500,16083.813
15792916,40,559,14447.077
15598695,68,834,13016.927
15737556,43,590,8107.68
15625092,57,502,10146.530999999999
15750014,37,755,11386.523
15784761,46,554,8760.335000000001
15768359,36,534,12003.796
15719508,49,575,12120.515
15609011,47,480,7540.8330000000005
15756196,50,682,12181.884
15777599,34,746,14180.6
15754577,51,556,6135.414
15584113,53,823,12495.494
15669589,68,491,9503.912
15632793,29,638,10341.774000000001
15615254,40,555,4302.8769999999995
15720583,44,745,11963.821
15780432,37,728,12268.951
15807989,37,681,7317.933999999999
15761168,38,478,17191.387
15812832,33,562,9265.92
15680517,34,769,13723.917000000001
15750569,46,684,10295.514
15690743,61,536,6519.029
15627741,29,631,9686.352
15712121,34,657,15498.398000000001
15805429,59,699,10681.965
15814923,38,606,12857.852
15589230,63,612,12647.333
15775490,38,660,11057.078
15789498,30,562,11109.979
15708289,25,793,10091.357
15741416,42,707,1689.359
15598894,38,784,12226.785
15663294,32,703,12568.579
15572728,36,704,12739.734
15706729,38,662,10527.155999999999
15674433,28,636,11526.514
15690958,23,767,13954.282000000001
15606386,46,753,11151.275
15682322,37,714,14846.693
15681928,35,577,10815.549
15650432,41,849,8462.213
15592578,41,614,14699.764000000001
15775709,27,832,9859.025
15602282,45,587,13498.073999999999
15717879,79,712,10807.856
15773277,35,676,10683.667
15572657,29,472,10249.027
15800295,34,644,11274.653999999999
15672397,38,598,12548.789
15684921,25,792,14286.221
15732672,35,743,7938.8330000000005
15757537,31,610,10778.465
15793307,41,724,14288.028
15660679,38,653,14957.194
15666856,49,774,14276.739000000001
15687372,49,547,12153.771
15734610,42,543,8983.871000000001
15631882,45,688,10339.987
15811026,43,505,13685.594000000001
15787255,55,650,14089.145999999999
15742442,46,705,8936.491
15758692,29,669,14601.14
15730353,29,550,14529.408
15731555,45,595,10600.011999999999
15632899,20,662,10450.877
15808526,58,783,12753.93
15718465,51,671,9689.146
15682995,32,600,7853.525
15584776,37,847,11271.217
15777772,55,650,11961.842
15646756,33,682,7496.35
15742886,26,642,13802.379
15616152,47,754,18551.367000000002
15721460,60,678,18564.856
15727317,49,533,10228.66
15649536,38,741,12801.583
15754929,31,757,3953.939
15668142,37,700,7760.8460000000005
15701176,26,663,14146.213
15655632,27,655,13169.132999999998
15744606,29,832,9383.386
15612140,46,721,13793.339000000002
15656086,54,542,10577.014
15726250,38,508,16632.864999999998
15764432,42,588,16430.777
15631721,38,691,16396.569
15707479,40,664,12560.872
15668104,37,479,11843.394
15641604,55,850,9848.808
15680767,64,717,9836.235
15601594,51,698,14423.791000000001
15617790,29,626,10576.728
15748069,25,485,13446.726
15680597,38,784,13851.501999999999
15628992,32,850,12864.797999999999
15719624,38,669,12185.898
15689201,49,721,12010.856
15614716,37,515,19685.362
15683618,35,774,12141.862
15590966,42,729,9749.58
15675256,33,555,12734.34
15751185,50,699,15863.360999999999
15651103,69,762,18374.498
15763922,31,608,7996.2919999999995
15688612,33,850,14095.698999999999
15579559,30,544,14524.163
15775430,31,651,13800.806
15626322,29,699,12757.092999999999
15588449,27,591,10781.267
15794849,22,850,9156.058
15620000,34,760,12130.377
15799720,43,569,16154.668
15711287,35,661,12841.545
15613102,31,670,5753.005999999999
15677146,28,728,14224.354000000001
15801169,39,764,13834.151000000002
15721779,41,826,14646.645999999999
15767757,29,562,12030.758
15791550,27,696,8763.725999999999
15658589,38,850,9465.204
15670822,22,719,11441.583999999999
15660768,40,604,8431.502
15641298,42,512,9395.583
15625675,36,569,6708.769
15713354,22,597,10152.861
15633866,30,753,11082.452000000001
15735400,28,756,17996.02
15632826,38,493,13400.677
15751022,37,777,12153.217
15738954,35,551,12971.73
15662263,22,749,9476.216
15621611,55,742,15519.617000000002
15783752,29,752,12951.499
15709474,57,740,11338.636
15671104,43,637,17219.623
15796434,28,724,9761.212
15781505,20,685,10471.994
15753174,37,571,13959.298
15724719,22,550,13909.685000000001
15624695,72,662,14030.172
15783349,39,481,11123.309
15791925,29,751,14773.763
15576641,40,733,12572.502
15749519,38,822,12828.97
15591286,49,731,8882.607
15668323,41,678,14344.360999999999
15702566,26,554,14913.446
15660840,30,723,12411.954
15750811,44,766,11682.27
15733842,24,597,10321.947
15662751,40,655,8195.460000000001
15684319,37,780,9519.626
15801863,32,521,13655.501
15700366,39,669,11945.203
15720820,24,462,6988.1089999999995
15746664,20,463,20422.303
15745533,63,799,11031.421
15761497,48,713,16376.082
15628600,31,807,14106.918
15627002,38,728,11593.474
15614635,52,582,15145.788
15731281,35,704,15420.607
15814022,26,714,8992.899000000001
15659194,30,628,8918.208999999999
15745030,41,809,7970.625
15784700,31,811,11779.928
15732281,34,680,14642.222
15607230,33,588,15018.622
15567630,40,721,10027.588
15733904,32,529,14749.389000000001
15694852,29,575,12182.34
15799300,31,510,11368.863000000001
15731330,40,652,10047.134
15694129,28,569,10003.252
15744622,32,822,11635.8
15799815,23,656,16354.963
15759250,51,745,9918.39
15732643,53,386,13195.507000000001
15690540,41,684,13417.706
15743490,56,795,9434.894
15575510,32,659,15558.420999999998
15734058,32,509,17066.147
15801788,29,706,18554.435999999998
15702462,44,619,5283.112999999999
15683416,51,572,9775.007000000001
15794187,36,695,11400.75
15792989,71,543,10430.877
15613734,33,640,8471.913
15636700,39,701,14023.698
15671345,42,531,7530.285000000001
15749638,51,605,10476.082
15735439,31,449,11369.3
15778696,36,684,17418.039
15624744,42,622,11576.626
15794939,72,783,12121.59
15788068,45,743,14467.719000000001
15572956,36,683,11535.063
15780386,40,654,10568.363000000001
15791114,37,700,13517.948999999999
15708046,31,744,11755.123
15719779,25,645,15740.401999999998
15591550,36,525,7791.022999999999
15639368,25,732,11094.289999999999
15569264,32,622,17930.509
15595158,31,654,15059.359
15599126,43,529,12381.586
15641490,25,850,6938.517
15680234,27,667,13803.215
15700627,46,637,14350.082
15782641,29,710,11967.018
15784445,33,717,9910.672999999999
15813681,24,786,12013.555
15700460,55,530,12090.503
15784000,34,715,10227.752
15733966,55,496,12529.253
15654025,51,646,10162.93
15589431,47,807,17193.727
15688644,31,603,12974.375
15720511,41,547,15119.131
15567246,32,684,10263.013
15647965,57,477,11402.364
15679048,41,558,12422.714
15782181,35,592,8028.5160000000005
15795738,31,789,17547.715
15773751,29,597,13214.435000000001
15655436,47,839,13691.107
15691396,31,405,13329.967
15801832,42,684,11769.1
15779985,37,750,13319.971
15663410,51,771,13550.658
15704144,33,812,12715.414
15812230,42,670,4950.879
15745326,62,538,7505.149
15674541,52,575,12392.523
15580701,33,712,15381.957999999999
15607753,23,606,7041.7789999999995
15705352,38,686,11148.488000000001
15602500,38,850,14634.398000000001
15672437,72,642,16054.1
15720968,27,606,13027.426
15730796,21,627,9899.302
15663883,32,850,14182.732999999998
15589296,40,724,11005.445
15681410,36,813,9808.809
15668283,48,642,11831.727
15669664,54,574,9977.45
15733661,27,639,13380.654
15763327,32,835,12499.329
15668853,44,637,15762.257999999998
15639303,48,589,12611.161
15691011,42,591,16165.136999999999
15638513,40,723,14285.695000000002
15648933,44,831,11110.098
15628904,35,733,10291.838
15733169,22,590,12526.561
15801417,37,657,8250.028
15592707,64,531,17575.487
15593954,47,516,10938.733
15714431,37,561,10044.336
15638257,54,682,8310.272
15707322,48,779,11529.027
15600357,40,495,14019.770999999999
15747014,28,850,10524.534
15651075,35,562,14229.613000000001
15594456,56,740,9909.733
15583462,28,695,17106.939000000002
15729117,31,607,10252.388
15566253,44,580,14339.107
15595153,44,644,10602.273
15674149,36,599,12896.021
15582951,25,696,12644.259
15641575,37,577,12726.135
15733476,30,543,7348.1050000000005
15633274,34,679,16051.537
15582168,61,713,14952.534
15807269,43,690,16652.278
15602979,29,751,13553.65
15660417,43,613,12048.169
15590199,28,701,10342.132000000001
15641794,33,698,13565.873000000001
15785547,28,665,19140.282
15795124,50,726,9450.435000000001
15718912,44,608,12614.784
15657830,43,663,8762.403
15798256,45,558,15369.753
15726855,45,805,11658.597
15755225,34,659,13446.457999999999
15725221,62,738,8300.831
15789055,35,635,11363.516
15668894,41,661,12255.248
15589563,31,531,11889.945
15693162,29,694,9971.386999999999
15795540,36,556,13420.822
15794941,41,647,8590.664999999999
15611848,32,850,13771.425
15581237,33,573,16077.789999999999
15736124,25,617,10258.588
15623202,39,704,10255.617999999999
15804201,42,457,12677.257000000001
15596863,38,787,15837.323
15748608,42,612,14192.710000000001
15723864,47,828,10987.682
15774336,44,648,11136.979
15648766,35,569,11696.935000000001
15659094,34,765,13672.951000000001
15606397,44,577,15208.615
15666032,28,568,12728.928
15595842,45,748,11985.201
15628155,35,410,11718.374
15703778,33,728,12990.763
15639278,36,580,14538.732
15568487,35,712,12461.623
15642821,48,383,9580.819
15710421,36,774,11715.23
15726774,35,563,10625.072
15649078,27,850,11183.778
15641877,47,681,9702.321
15796496,31,631,13768.772
15815690,40,614,11334.85
15631739,24,704,12210.978
15625584,32,786,12045.24
15697028,34,590,6581.235000000001
15575759,40,583,5442.837
15636330,48,588,14327.957999999999
15714970,32,667,10384.664999999999
15653784,37,627,12519.086
15773283,65,641,3834.0019999999995
15742534,28,527,12380.297999999999
15569878,37,592,9665.103
15785559,43,678,13323.721
15649414,61,570,14210.535
15701605,37,815,16611.542
15686696,37,817,8107.034
15654975,53,641,12383.552
15782993,51,624,12340.143
15774382,49,579,16937.731
15689602,38,698,13001.524000000001
15812647,34,691,13393.604000000001
15736043,34,638,11454.327000000001
15696744,31,705,11979.467
15694444,32,648,15713.899
15735346,41,527,13673.323999999999
15687094,28,717,8249.814
15790067,39,614,15191.492999999999
15605742,43,737,8009.092999999999
15566740,51,587,8373.932
15664897,35,682,18116.644
15585777,38,710,13058.882000000001
15806709,33,609,9412.667
15713845,38,688,14804.568
15777784,44,733,16816.584
15800251,26,583,7283.556
15651450,31,666,12321.208
15707962,40,606,11950.188
15705663,39,700,14455.082999999999
15645355,34,677,12672.941
15729557,36,850,11998.407000000001
15614361,42,620,12149.005000000001
15724684,46,610,9189.78
15700083,39,609,13944.375
15636541,35,683,14496.197
15796015,42,633,12604.102
15787222,28,676,6945.905000000001
15594270,38,693,19833.877
15645847,35,569,10919.666000000001
15708867,38,684,13416.85
15635964,65,566,12010.041000000001
15656597,38,432,13555.98
15699446,25,816,15035.535
15704771,35,593,13348.912
15588372,37,715,10548.931
15681439,25,775,6020.5199999999995
15815552,42,670,11233.363000000001
15631871,57,616,11693.681
15635870,50,579,11772.102
15596713,37,786,16589.622
15684211,44,704,15365.685000000001
15760521,50,796,9416.4
15804721,49,602,19180.873
15730272,58,619,15219.932999999999
15741988,52,492,12539.624
15771728,41,641,10440.554
15605113,27,518,13380.149
15721207,42,625,10004.733
15764072,31,759,10984.86
15689412,32,604,12784.938
15775339,29,520,9594.776
15797329,43,626,13763.869
15766649,38,670,8941.699
15663234,60,508,14326.204000000002
15741417,35,624,11965.645
15695174,29,654,13295.464000000002
15665168,44,681,10520.67
15706131,37,621,8306.126
15782758,40,632,14765.068
15591091,44,644,7334.856
15746662,27,568,11632.068
15801316,61,523,6625.071000000001
15800514,24,477,9567.562
15662232,42,675,9261.664
15783522,37,738,10056.594000000001
15785373,42,717,19030.578
15756272,35,526,11853.64
15615245,19,660,12764.964
15600174,35,525,16535.877
15644882,36,616,7824.9529999999995
15766272,61,521,12519.396
15569764,41,687,15400.721
15747458,43,677,13321.488000000001
15573171,63,695,14620.293
15763381,30,496,9096.349
15737133,68,706,11438.685000000001
15661723,71,667,13726.078
15766064,33,559,11106.005000000001
15649616,60,636,12444.773
15706706,33,648,13531.041000000001
15572801,34,639,13939.319
15757897,26,766,10425.880000000001
15763414,32,655,11344.701
15621974,33,778,11106.373
15803947,30,757,16137.802
15720706,39,529,8276.643
15651664,61,615,10426.77
15795132,25,735,9171.880000000001
15811565,47,705,6348.87
15713774,46,644,1245.919
15691840,37,505,15986.39
15682021,23,471,10459.255000000001
15612931,50,722,13208.859
15601383,44,744,12065.467999999999
15752694,32,653,8377.295
15590683,31,660,17232.567000000003
15773591,46,787,11768.530999999999
15624667,35,684,13587.15
15724154,49,625,12850.475999999999
15621063,42,516,5622.825
15661626,45,732,9879.24
15698703,40,628,18176.832000000002
15801431,48,682,10119.801
15589496,34,778,13906.405999999999
15730345,35,617,10450.810000000001
15572038,35,660,11394.858
15709478,37,611,11752.472
15628824,37,665,16038.982
15636520,27,692,12554.753
15794414,46,507,9278.367999999999
15643671,49,696,9703.622
15784286,40,641,10214.513
15693996,33,507,11345.266
15764343,46,688,15568.172
15704168,38,535,12747.524000000001
15633729,43,488,11275.113000000001
15800746,45,674,14488.918
15742798,22,829,15012.644
15596647,54,768,6971.274
15575428,35,682,11743.892
15654074,38,653,11931.575
15695872,30,712,8957.159
15568885,34,620,10225.157000000001
15725036,42,709,11854.671
15571476,38,635,10325.714
15776850,43,749,12420.902
15751131,41,836,15030.284
15688128,34,542,10865.393
15678412,45,645,8532.592999999999
15583392,37,747,13577.635999999999
15690731,40,645,13141.124
15766378,45,714,10643.197
15600813,50,717,9030.576
15706217,28,645,11746.603
15601417,32,681,14888.447
15610972,44,681,9111.576
15674620,37,679,7737.387
15785350,23,528,10474.489
15756535,39,733,9153.850999999999
15791851,34,726,18573.475
15717156,30,520,14339.654
15740846,40,556,12590.985
15729083,36,674,15452.570000000002
15694381,51,631,10065.48
15651737,44,623,8332.577000000001
15663168,35,665,11093.454
15643426,36,523,11368.054
15618245,31,706,11702.008
15717527,49,619,14535.999
15793478,39,593,15139.168
15642248,66,608,12393.535
15723950,40,684,7029.102000000001
15590327,42,604,16603.145
15706199,36,636,9664.332
15634180,26,729,9726.810000000001
15726103,55,689,7629.681
15730044,42,809,6449.794
15797627,54,732,13424.970000000001
15610379,30,599,10544.367999999999
15663933,35,625,8614.746000000001
15814236,38,537,9693.905999999999
15583597,47,696,10675.86
15607395,33,679,11252.865
15694556,60,684,11656.358
15810878,38,537,14178.678
15587835,41,850,13641.682
15725882,40,618,13324.552
15788022,41,802,9075.764
15663917,43,547,9235.036
15656865,69,613,7877.849
15667971,34,592,10214.393
15717231,37,721,9845.960000000001
15643188,47,671,11460.376
15573628,51,751,14807.479000000001
15753888,62,607,10800.464
15737961,29,509,10771.257000000001
15794266,32,559,14530.351999999999
15810711,37,684,13847.641
15771270,27,635,12747.155999999999
15607786,26,709,15655.163
15624519,49,656,9709.287
15602479,37,609,12931.278999999999
15617419,29,618,10031.51
15657603,35,850,8168.497
15570379,51,669,8882.753
15772996,40,594,15209.244
15799128,38,608,10240.676
15813327,21,710,10913.096000000001
15654300,33,530,7524.228
15681887,33,758,12914.253999999999
15762091,22,631,13912.992000000002
15782100,22,544,6648.332
15765300,40,596,6238.903
15608541,46,498,9185.766
15757867,30,570,17617.352
15723818,37,453,13183.476
15713819,48,562,9234.796
15778515,40,748,9529.711
15600392,53,735,12384.536
15625740,62,627,14342.634
15734461,31,562,11270.82
15780142,43,632,10001.350999999999
15709920,33,479,20816.553
15578307,33,512,12168.530999999999
15585379,39,704,11152.502
15692918,36,604,11354.630000000001
15705301,41,683,9569.652
15718231,28,537,8896.331
15567991,31,794,14488.034
15772650,55,732,13657.601999999999
15574795,38,495,6309.301
15706036,38,552,13227.112
15723856,29,602,8881.439999999999
15812920,40,607,9059.455
15691287,33,675,14181.625
15804797,54,443,13854.797
15708650,31,727,5219.2080000000005
15712777,38,482,12497.619
15669219,35,588,10435.638
15641004,48,605,15031.592
15648067,39,583,12929.928
15704014,37,738,14095.092
15645136,30,744,12806.511999999999
15709604,23,781,10743.348
15713637,34,699,11746.867
15677317,29,570,15304.003
15664270,45,692,14208.404
15745623,32,788,11207.958
15813862,66,526,13204.460000000001
15641934,46,749,6658.281
15715414,38,658,10289.51
15726058,27,754,11757.835000000001
15725665,47,679,19854.61
15742609,28,600,11662.331
15786196,44,555,10577.07
15674368,39,738,9443.545
15783477,39,706,11288.991
15591036,43,577,12794.047
15761241,36,578,12974.51
15566988,46,656,14153.552
15749300,47,556,13991.427
15594340,41,569,12024.349
15607065,34,765,9183.516
15773723,22,588,6717.819
15679668,38,850,11537.894
15709861,30,766,12778.628
15791030,33,612,6490.032
15695339,53,517,10917.288
15715709,43,696,11409.138
15672798,45,656,14593.327
15680112,35,473,13150.473000000002
15714575,44,742,10792.602
15806808,57,834,11228.16
15811947,33,850,12478.167
15649024,39,748,13286.556
15594928,38,798,12905.513
15765532,76,612,9616.688
15741719,40,540,16529.811999999998
15728917,48,598,12068.253
15762993,32,796,10277.314999999999
15571193,42,579,14438.632000000001
15653521,40,850,10444.98
15802220,35,599,13710.265
15644132,30,724,14247.587
15797919,37,773,10319.52
15603743,28,526,11207.044
15634295,35,470,9647.359
15623499,49,548,10843.789
15691823,37,672,15319.559
15809279,45,773,9687.721000000001
15631639,40,704,9545.289
15713770,41,586,6387.356
15698167,24,677,14829.859
15801296,37,634,14325.885
15704378,37,655,12134.224
15767891,28,619,9915.273
15702145,33,705,6842.389
15636634,25,630,7965.681
15601811,53,668,11024.003999999999
15625494,32,573,12532.184
15682955,32,758,8437.89
15746065,35,580,13628.141
15783865,59,622,11938.037
15745455,62,638,10871.659
15735688,31,753,10659.628999999999
15658577,37,629,9954.625
15579892,19,708,11261.586
15712772,28,757,7538.115
15783007,45,520,12308.639
15747323,48,535,10947.247
15582591,59,615,15576.605
15738835,38,850,10198.581
15782404,34,487,9601.95
15781234,35,609,14790.043
15579891,52,714,10075.566
15612139,33,786,8303.605
15568834,27,698,12542.737
15709917,46,601,9820.276
15718843,41,769,7250.991
15799494,44,850,14039.365
15673439,50,646,14264.464000000002
15669011,44,659,2350.331
15581388,33,487,14572.971
15743153,40,740,12229.517
15759966,36,612,11979.927
15601045,37,655,16370.857999999998
15764021,34,617,6168.733
15687218,27,674,7914.433999999999
15700964,27,624,10484.867999999999
15685872,29,727,14665.201000000001
15784594,37,549,13062.234
15606435,69,593,18701.313000000002
15626414,44,703,9886.253999999999
15752857,52,452,9844.314
15623972,23,479,12357.551
15643392,31,742,10523.91
15684868,56,668,11099.378999999999
15669253,39,754,15769.198
15758023,47,544,10524.521
15635256,31,762,11768.735
15674720,37,691,12306.763
15698285,41,676,10145.714
15810775,52,576,10054.943
15678173,35,629,17458.879999999997
15665222,52,625,12116.157000000001
15586039,36,471,9006.374
15781451,42,504,13493.697
15721019,24,687,11049.527
15738588,37,660,13320.009
15730657,41,548,8259.68
15739292,31,609,10383.775
15813159,52,526,9359.047
15636820,40,725,10414.966
15603880,38,519,11414.164
15619494,31,562,11715.3
15596992,45,482,15635.346
15735025,37,535,17553.478
15730759,27,561,13563.7
15777896,33,850,8341.503999999999
15628963,43,601,14185.912
15742126,38,712,13276.766
15575623,31,589,11063.532000000001
15741652,37,600,17765.735
15738884,41,642,15777.757999999998
15615050,47,575,10791.594000000001
15803005,57,570,8656.875
15743498,52,532,13775.576000000001
15720463,30,796,13726.270999999999
15750731,50,736,11630.901
15605134,34,617,13124.465
15626044,28,762,12515.583
15737910,35,703,14069.107999999998
15761076,41,507,5882.032
15710105,26,581,10509.945
15803337,23,648,16837.252
15654372,34,462,9468.256
15611644,73,627,14632.973000000002
15656100,49,632,16796.27
15577313,44,619,11696.768
15687913,34,501,9324.442
15727605,43,533,8044.206
15651144,35,632,15056.103
15691874,34,687,12547.444
15620735,33,667,12707.668
15624611,37,497,12865.011
15773071,33,780,14558.060999999998
15717984,47,477,14490.057999999999
15785042,31,488,9758.86
15654096,24,779,12220.030999999999
15617320,46,693,15170.932999999999
15649112,33,738,12213.439999999999
15690526,31,690,13726.045000000002
15806945,30,611,8859.414
15625761,41,632,12720.532000000001
15761525,31,727,9699.708999999999
15619537,31,550,14220.019
15598162,39,754,16076.141
15626457,31,671,11623.461
15627995,26,756,15514.351999999999
15627385,34,748,8400.947
15581323,28,488,13924.622
15608109,58,710,17011.3
15567431,64,773,14557.828
15810167,75,657,12627.395
15644501,26,579,16248.276000000002
15611157,32,709,8781.489
15673837,61,617,11385.895
15656822,43,568,8761.264
15760641,26,608,10664.898
15604146,38,608,10365.350999999999
15813974,37,731,11688.053
15746986,40,850,9799.049
15759741,34,591,15063.529999999999
15797194,39,570,12967.489
15642726,53,611,8356.826
15664339,48,775,17814.491
15754526,36,699,14713.774
15751412,36,704,11437.041000000001
15609558,47,835,10828.928
15572408,39,714,14988.749
15613923,43,581,17017.29
15727198,28,689,6480.832
15794273,56,604,6273.265
15576304,29,698,9516.755000000001
15645200,54,581,15250.899
15779627,31,573,13464.419
15569654,31,850,5129.347
15684995,49,690,11662.273
15766458,33,498,19811.386
15616221,29,497,8564.681
15665811,33,644,14123.498000000001
15714062,40,690,7764.1990000000005
15793116,40,502,11730.429
15697678,36,590,9234.069
15800412,35,458,14678.052
15597610,41,553,14497.454999999998
15662574,37,636,11513.725999999999
15716926,33,807,10195.297
15603554,45,513,16464.951999999997
15679429,32,694,9195.649000000001
15742172,32,598,12393.86
15792305,46,762,12357.177
15636016,34,588,12077.788
15733138,42,663,9024.878999999999
15729238,48,631,10639.648
15718242,47,725,10488.742999999999
15682914,34,850,7207.9710000000005
15719649,38,553,9984.467999999999
15589437,26,466,15681.571
15682369,47,613,14603.473999999998
15626507,27,558,15228.339000000002
15571995,33,775,11889.710000000001
15673333,52,698,9678.139
15748752,33,608,10277.267
15771442,40,633,15057.8
15570895,42,608,16354.807
15614520,37,682,14858.011999999999
15687492,32,596,9670.907000000001
15675337,34,395,10601.159
15721047,37,578,13565.088
15589017,55,547,11136.276
15611186,37,609,3934.483
15617301,36,774,13080.977
15726046,27,712,13300.951000000001
15585748,28,585,13533.749
15672826,32,666,11253.657000000001
15595162,35,708,12257.069
15650026,44,513,6356.201999999999
15708610,44,690,10036.863000000001
15590097,33,537,13608.2
15689328,48,705,11416.916000000001
15582154,45,670,4788.492
15620756,49,747,20290.464
15576935,43,743,16180.717999999999
15661275,52,532,11079.197
15768471,54,554,10875.5
15608338,55,757,11729.412
15578546,26,491,10225.114
15591135,37,726,13205.792000000001
15655229,35,850,11428.52
15668289,32,690,7608.798
15568562,40,689,16027.226999999999
15773276,63,633,11455.26
15622801,27,555,10200.017
15713673,33,494,13785.3
15742824,42,696,16231.860999999999
15621550,50,535,14029.257999999998
15575679,24,590,12643.153999999999
15668235,41,614,12347.503999999999
15683183,45,766,9765.296
15591169,49,788,13745.598999999998
15732563,33,726,9904.631
15598510,27,583,10590.742
15766427,52,565,9772.035
15641595,43,685,9739.217999999999
15648136,28,658,15281.257999999998
15812482,27,575,13930.168
15790810,41,844,7631.964
15687421,67,559,12591.935000000001
15765643,37,725,12434.838
15654878,29,450,11719.98
15686835,57,738,14838.464000000002
15768340,19,642,11390.547999999999
15673599,32,618,13347.609
15689096,47,590,11787.932
